"LVL 10-11"
"S.No.","First Name","Last Name","Company Name","Title","Cost Code","Instance Id","MAC","Instance Type","Crew","Union","Phone ","Email","Race ","Sex","MWBE","RFID/ NFC","$/MH","Employee Id","Last Seen Location","Last Seen Time","Battery level","Project Code"
"2290","Arron","Hoeger","N.D.C.",,,"ABCDE44A403E","C300001691D0",,,,,,,,,"0000000000721264","",,"Security Gate","10/09/2024 01:02 PM","82",
"2291","Forest","Hansen","MMR","Laborer",,,,,"Craft",,,,,,,,"",,"Zone F - K027B4B","10/12/2023 02:45 PM","null",
"2292","Romeo","Stoltenberg","MMR","Top Helper",,,,,,,,,,,,,"",,"Zone F - RT 5","11/02/2022 10:53 AM","null",
"2293","Elisha","Rolfson","Biggs",,,"6582","AC233FE7E106",,,,,,,,,"0000000004507902","",,"Zone F - K027A93","09/11/2023 09:25 AM","57",
"2294","Hollis","Glover","MMR","Electrical",,,,,"Craft",,,,,,,,"",,"Col 2 Middle - K027AF0","03/04/2024 08:50 PM","null",
"2295","Bobbye","Lubowitz","W.S. Construction","Laborer",,"ABCDE44A788E","C30000169351",,,,,,,,,"0000000000708096","",,"LVL 09","11/13/2025 05:59 AM","82",
"2296","Aurelio","Orn","Precision Wall","Framer",,"ABCDE41D9360","AC233FE421A2",,,,,,,,,"0000000007573503","",,"Colo 5 - K0354FB","11/08/2022 04:20 PM","54",
"2297","Latonya","Ledner","Team Fishel","Tech",,"ABCDE44A905E","C300001693C6",,,,,,,,,"0000000000882357","",,"Security Gate","10/15/2024 07:06 AM","82",
"2298","Saul","Steuber","MMR",,,,,,,,,,,,,,"",,"LVL 09","09/10/2024 07:47 AM","null",
"2299","Galen","West","Microsoft","Datacenter Technician",,"ABCDE44AA093","C300000B1458",,,,,,,,,"0000000000734492","",,"LVL 10","06/21/2025 04:29 PM","72",
"2300","Scotty","Wuckert","Gaylor Electric","Electrical",,,,,,,,,,,,,"",,"LVL 09","11/04/2024 09:24 AM","null",
"2301","Joeann","Veum","Baker",,,,,,,,,,,,,,"",,"LVL 10","01/14/2025 03:00 PM","null",
"2302","Abram","Borer","Baker","Field Engineer",,"0000000086","AC233F7998BA",,"Craft",,,,,,"Non MWBE","0000000003155725","",,"K0277B5","12/09/2021 01:50 PM","45",
"2303","Chanelle","Simonis","Murphy","Laborer",,"6010","AC233FE7DECA",,,,,,,,,"0000000004519396","",,"Colo Exterior - K027AE0","08/04/2023 10:55 AM","57",
"2304","Emmie","Balistreri","Walbridge","Scheduling Manager",,"ABCDE41D9082","AC233FE0E25F",,"Craft",,,,,,,"0000000007557674","",,"LVL 09","05/15/2025 04:33 PM","52",
"2305","Davida","Weimann","Sachs","Electrician",,,,,"Craft",,,,,,,,"",,"K027AAD","12/06/2021 11:45 AM","null",
"2306","Robby","Reinger","MMR","Electrician",,,,,"Craft",,,,,,,,"",,"Security Gate","11/02/2022 11:45 AM","null",
"2307","Deloris","Hand","MMR","Mech A",,,,,,,,,,,,,"",,"Trailers","01/02/2024 01:12 PM","null",
"2308","Manual","Bahringer","Schneider Electric","Electrical",,,,,"Craft",,,,,,,,"",,"","","null",
"2309","Glenn","Bode","Precision Wall","Drywall",,,,,"Craft",,,,,,,,"",,"Trailers - K027ABD","02/06/2023 08:05 AM","null",
"2310","Lee","Ebert","Corning","Field Tech",,"ABCDE34E1117","AC233FAA0B42",,,,,,,,,"0000000003533305","",,"Trailers","04/21/2022 11:03 AM","48",
"2311","Thaddeus","Blanda","IES","Telecom",,"ABCDE44AA795","C300000B1716",,"Craft",,,,,,,"0000000000731189","",,"Security Gate","09/05/2024 07:31 AM","72",
"2312","Calista","Boehm","MMR","Electrician",,,,,"Craft",,,,,,,,"",,"Zone F - RT 5","11/02/2022 11:21 AM","null",
"2313","Burl","Stoltenberg","MMR","Electrician Apprentice",,,,,,,,,,,,,"",,"K027AB4","03/25/2022 11:57 AM","null",
"2314","Dorris","Schimmel","All Crane","Director",,"ABCDE41D9139","AC233FE0E298",,"Craft",,,,,,,"0000000007540586","",,"Water Tower","11/12/2021 01:18 PM","52",
"2315","Keven","Homenick","MMP Painting","Painter",,"ABCDE44A3FAD","C3000036FC01",,"Craft",,,,,,,,"",,"LVL 11","09/25/2025 11:42 AM","87",
"2316","Tobias","Simonis","Lynchburg Crane","Crane Operator",,"ABCDE4517052","AC233F853463",,"Supervision",,,,,,,,"",,"K0242DB","09/13/2021 10:21 AM","48",
"2317","Thomas","Haag","ComNet","Cable Tech",,"6419","AC233FE7E063",,"Craft",,,,,,,"0000000004548889","",,"Tent","06/23/2025 11:45 AM","57",
"2318","Fletcher","Walter","MMP Painting","Painter",,,,,,,,,,,,,"",,"LVL 09","06/06/2024 10:56 AM","null",
"2319","Fabiola","Leuschke","iconicx","QA/QC",,"ABCDE44A671E","C300001692DC",,,,,,,,,"0000000000708102","",,"LVL 09","03/06/2025 04:39 PM","82",
"2320","Maritza","Mann","Directline","Cable Tech",,"ABCDE44A963E","C30000169400",,,,,,,,,"0000000000882043","",,"Security Gate","06/28/2024 12:29 PM","82",
"2321","Patrice","Bahringer","Schneider Electric",,,,,,,,,,,,,,"",,"Trailers","09/20/2023 02:21 PM","null",
"2322","Katelynn","Beahan","Sachs","Electrician",,"ABCDE41D4463","AC233FA984CB",,"Craft",,,,,,,,"",,"RT 2","07/09/2021 03:23 PM","46",
"2323","Ahmed","Ebert","Swansonrink","Engineer",,"ABCDE44AA016","C300000B140B",,,,,,,,,"0000000000731115","",,"Trailers","10/23/2024 01:03 PM","72",
"2324","Jena","Wuckert","Murphy",,,"ABCDE44A07D3","C3000022073C",,,,,,,,,"0000000000671813","",,"LVL 09","10/10/2025 11:56 AM","80",
"2325","Tomiko","Auer","BKS Seeding","Laborer",,"0000000222","AC233F79989F",,"Craft","Non-Union",,,,,"Non MWBE","0000000003196409","",,"Office Parking Lot - K027AEF","12/15/2023 02:50 PM","45",
"2326","Keenan","Metz","MMR","Admin",,"ABCDE44AA968","C300000B17C3",,,,,,,,,"0000000000726403","",,"Worker Parking 1 - K027786","11/28/2023 01:00 PM","72",
"2327","Katherina","Wyman","iconicx","CX",,"ABCDE44A08BF","C30000220798",,"Craft","",,,,,,"0000000000673409","","","Office Parking Lot - Zone A","04/23/2024 02:28 PM","80",""
"2328","Armand","Halvorson","iconicx","CX",,"ABCDE44A3F88","C3000036FBDC",,,,,,,,,,"",,"Trailers","11/08/2024 07:43 AM","87",
"2329","Sherley","Kuvalis","MMR",,,,,,,,,,,,,,"",,"Zone F - K027B4B","10/18/2023 07:30 AM","null",
"2330","Austin","Schmitt","W.S. Construction","Iron Worker",,"ABCDE44AA541","C300000B1618",,,,,,,,,"0000000000690888","",,"Security Gate","07/08/2024 07:07 AM","72",
"2331","Kathlyn","Balistreri","Gaylor Electric",,,,,,,,,,,,,,"",,"","","null",
"2332","Lucio","Lemke","Gaylor Electric",,,"ABCDE44A047B","C30000263755",,,,,,,,,"0004fa473ab51990","",,"Tent","10/25/2024 04:12 PM","82",
"2333","Angelina","Kirlin","Baker","Carpenter",,,,,,,,,,,,,"",,"LVL 09","09/19/2024 02:18 PM","null",
"2334","German","Ebert","Beaver","Pipe Foreman",,"6804","AC233FE7E1E4",,"Craft",,,,,,,"0000000004493976","",,"Ring Road - K027A40","11/18/2022 04:20 PM","57",
"2335","Tristan","Marvin","Haymes Brothers","Laborer",,,,,"Craft",,,,,,,,"",,"","","null",
"2336","Desmond","Kozey","Lewis Metal Works","Welder",,"6513","AC233FE7E0C1",,"Craft",,,,,,,"0000000004508162","",,"Security Gate","12/19/2024 02:29 PM","57",
"2337","Gabrielle","Will","Gaylor Electric","Electrical",,,,,"Craft",,,,,,,,"",,"LVL 09","02/25/2025 10:07 AM","null",
"2338","Alberto","Bogisich","Beaver",,,"ABCDE41D9169","ac233f8b2488",,,,,,,,,"0000000003533414","",,"K027AC5","10/08/2022 03:05 PM","52",
"2339","Rocky","O'Conner","Microsoft","Construction Manager",,"000000009780","AC233FABEAE1",,,,,,,,,"0000000007525448","",,"Trailers","09/19/2024 08:03 AM","54",
"2340","Sammy","Klein","MMR","Laborer",,,,,,,,,,,,,"",,"Trailers - K027AA7","06/28/2022 08:21 AM","null",
"2341","Lynn","Hodkiewicz","Securitas - G","Guard",,,,,,,,,,,,,"",,"Security Gate","06/07/2024 07:14 AM","null",
"2342","Justin","Beahan","Coastal Fiber","Fiber Optics",,,,,"Craft",,,,,,,,"",,"","","null",
"2343","Terresa","Kovacek","ACI","Sheet Metal",,"6395","AC233FE7E04B",,"Craft",,,,,,,"0000000007524080","",,"LVL 10","01/20/2025 01:27 PM","57",
"2344","Johnnie","Jenkins","Valley Case Management","LPN",,"ABCDE44A804E","C30000169361",,"Safety",,,,,,,"0000000000714696","",,"LVL 09","04/30/2025 08:10 PM","82",
"2345","Thanh","Quigley","MMR","Electrician",,,,,"Craft",,,,,,,,"",,"Trailers","02/10/2025 02:43 PM","null",
"2346","Sook","Gleichner","Unitherm Inc.",,,"ABCDE44A893E","C300001693BA",,,,,,,,,"0000000000882054","",,"- Zone D 1","06/26/2024 04:07 PM","82",
"2347","Dwight","Yundt","MMR","Electrician",,,,,"Craft",,,,,,,,"",,"K0242CD","07/26/2022 12:25 PM","null",
"2348","Guadalupe","Connelly","W.S. Construction","Iron Worker ",,,,,"Craft",,,,,,,,"",,"Colo Exterior - K027AE0","03/29/2023 02:06 PM","null",
"2349","Lee","Schmitt","ACI",,,"ABCDE44AA647","C300000B1682",,,,,,,,,"0000000000729948","",,"Security Gate","05/15/2024 12:10 PM","72",
"2350","Major","Langworth","Gaylor Electric",,,"6545","AC233FE7E0E1",,,,,,,,,"0000000004496129","",,"LVL 09","06/12/2025 07:52 AM","57",
"2351","Issac","Spencer","Gaylor Electric","Electrical",,"ABCDE44AA865","C300000B175C",,,,,,,,,"0000000000741705","",,"LVL 11","04/25/2025 05:11 PM","72",
"2352","Alonso","Johnston","MMR","Electrical",,,,,,,,,,,,,"",,"Trailers","05/11/2024 02:29 AM","null",
"2353","Earl","Russel","Gaylor Electric","Electric",,"ABCDE44A626E","C300001692AF",,,,,,,,,"0000000000705621","",,"LVL 09","07/23/2025 06:37 AM","82",
"2354","Heriberto","Auer","Baker","Finisher",,"ABCDE4517078","AC233F853447",,"Craft",,,,,,,,"",,"Zone D - K027AB0","05/11/2023 07:20 PM","48",
"2355","Ryan","Harris","Rosendin","Electrical",,,,,,,,,,,,,"",,"LVL 09","08/26/2024 03:54 PM","null",
"2356","Carlita","Marvin","Precision Wall",,,"ABCDE44AA483","C300000B15DE",,,,,,,,,"0000000000729815","",,"Security Gate","09/27/2024 11:24 AM","72",
"2357","Isaac","Hammes","iconicx","QA/QC",,"000000009900","AC233FABEB59",,,,,,,,,"0000000007525925","",,"Emergency Parking - K02776C","04/05/2024 04:55 PM","54",
"2358","Eugena","Douglas","Walbridge","Scheduling Engineer",,,,,"Management","Non-Union",,,,,"Non MWBE",,"",,"Colo Exterior - K027ACB","10/17/2022 10:56 AM","null",
"2359","Sindy","Kessler","Baker","Rodbuster",,"6574","AC233FE7E0FE",,,,,,,,,"0000000004519350","",,"Security Gate","05/23/2023 04:52 PM","57",
"2360","Tamika","Heaney","Biggs","Pipelayer",,"ABCDE44AA224","C300000B14DB",,"Craft",,,,,,,"0000000000724470","",,"LVL 09","11/12/2025 05:01 PM","72",
"2361","Alton","Spinka","MMR","Electrician",,,,,"Craft",,,,,,,,"",,"Trailers - K027ABD","09/07/2023 03:05 PM","null",
"2362","Palmer","Kirlin","Architectural Wood","Casework",,"ABCDE44A471E","C30000169214",,,,,,,,,"0000000000907840","",,"Security Gate","07/19/2024 05:05 PM","82",
"2363","Latoria","Reichert","A & A Rigging","Rigger",,"ABCDE41D9036","AC233FE0E231",,"Craft",,,,,,,"0000000007577039","",,"LVL 09","04/17/2025 01:41 PM","52",
"2364","Agatha","Medhurst","Murphy","Laborer",,,,,"Craft",,,,,,,,"",,"","","null",
"2365","Andre","Okuneva","Gaylor Electric","Jorrneyman",,"ABCDE44AB496","C300000B19D3",,,,,,,,,"0000000000734338","",,"Trailers","06/01/2024 05:52 PM","72",
"2366","Orpha","Hoeger","Murphy","Laborer",,"6836","AC233FE7E204",,"Craft",,,,,,,"0000000004520076","",,"Colo Exterior - K027AE0","08/08/2023 05:05 PM","57",
"2367","Venita","Feeney","Microsoft",,,"000000000304","AC233FE6C7DC",,,,,,,,,,"",,"Colo 1 - K027ACA","09/20/2022 10:45 AM","57",
"2368","Tobias","Powlowski","Precision Wall",,,"ABCDE44A640E","C300001692BD",,,,,,,,,"0000000000908106","",,"Tent","03/22/2025 12:35 PM","82",
"2369","Genie","Kreiger","Gaylor Electric","Electrical",,"ABCDE44AA367","C300000B156A",,"Management",,,,,,,"0000000000734153","",,"LVL 09","11/13/2025 10:51 AM","72",
"2370","Chante","Brekke","MMR","Electrical",,,,,"Craft",,,,,,,,"",,"Trailers","09/07/2023 03:56 PM","null",
"2371","Alix","Grady","Murphy",,,"ABCDE44A093C","C300002207DB",,,,,,,,,"0000000000671645","",,"","10/31/2025 02:47 PM","80",
"2372","Dania","Predovic","MMR","Program Manager",,"ABCDE41D8122","AC233F8D4CC9",,"Craft",,,,,,,"0000000007521520","",,"","11/07/2025 08:34 AM","50",
"2373","Leonardo","Hermiston","MMR","Electrical",,,,,"Craft",,,,,,,,"",,"Trailers","08/18/2023 03:56 PM","null",
"2374","Lakenya","Gutkowski","MMR","Electrician",,,,,"Craft",,,,,,,,"",,"Trailers","08/18/2023 03:43 PM","null",
"2375","Winnifred","Wiza","Biggs",,,"ABCDE44AC104","C3000007942E",,"Craft",,,,,,,,"",,"Trailers","07/26/2024 08:23 AM","71",
"2376","Bryant","Gerhold","ACI","Safety",,,,,,,,,,,,,"",,"LVL 09","07/03/2024 07:48 AM","null",
"2377","Murray","Ziemann","ACI","HVAC/R",,"ABCDE44AA861","C300000B1758",,"Craft",,,,,,,"0000000000740574","",,"Office Parking Lot - Zone A","07/26/2023 04:24 PM","72",
"2378","Dexter","Schiller","iconicx","Electrical",,"ABCDE44A3D6C","C3000036F9C0",,,,,,,,,,"",,"LVL 09","02/07/2025 03:03 PM","90",
"2379","Claude","Fahey","W.S. Construction",,,"6511","AC233FE7E0BF",,"Craft",,,,,,,"0000000004508456","",,"Colo Exterior - K027AE0","07/25/2023 05:10 PM","57",
"2380","Sylvester","Zulauf","MMP Painting","Painter",,"ABCDE44AA629","C300000B1670",,"Craft",,,,,,,"0000000000729934","",,"LVL 09","03/08/2025 03:17 PM","72",
"2381","Waylon","Upton","S. Walker Construction",,,"ABCDE44AB291","C300000B1906",,,,,,,,,"0000000000687061","",,"LVL 09","04/16/2025 05:09 PM","72",
"2382","Lorene","Kshlerin","Schneider Electric","FSR",,"ABCDE44A3F85","C3000036FBD9",,,,,,,,,,"",,"Security Gate","11/08/2024 07:21 AM","87",
"2383","Frank","Blanda","MMR","Electrician",,,,,,,,,,,,,"",,"Trailers - K027B4D","11/06/2023 05:01 PM","null",
"2384","Jacquelyn","Weimann","ACI",,,,,,,,,,,,,,"",,"","","null",
"2385","Bo","Rutherford","CPE","Fabrication",,"000000002135","AC233FAB8A15",,,,,,,,,,"",,"","","55",
"2386","Darnell","Gutkowski","MMR","Electrician",,,,,"Craft",,,,,,,,"",,"Trailers","10/12/2023 02:04 PM","null",
"2387","Mohamed","Carroll","AGP",,,"ABCDE44A647E","C300001692C4",,,,,,,,,"0000000000707780","",,"Security Gate","11/08/2024 06:22 AM","82",
"2388","Jimmy","Kris","ERM","Environmental Scientist",,"6338","AC233FE7E012",,,,,,,,,"0000000007610229","",,"Security Gate","03/07/2024 05:59 PM","57",
"2389","Cythia","Wolf","MMR","Electrical",,,,,"Craft",,,,,,,,"",,"Office Parking Lot - Zone A","02/11/2025 04:06 PM","null",
"2390","Alfredo","Ondricka","IES","Telecom",,"ABCDE44AA437","C300000B15B0",,"Craft",,,,,,,"0000000000725369","",,"Guard Shack Stop Sign Out - K0354B6","02/15/2024 04:48 PM","72",
"2391","Myron","Botsford","Schneider Electric","EPMS",,"6637","AC233FE7E13D",,,,,,,,,"0000000004519302","",,"Office Parking Lot - Zone A","02/08/2024 01:02 PM","57",
"2392","Clifford","Schumm","Automated Logic","Assistant PM",,"ABCDE34E1220","AC233FAA0BA9",,"Craft",,,,,,,"0000000003590255","",,"Colo 5 - K03548D","12/02/2022 11:40 AM","48",
"2393","Jimmie","Strosin","Schneider Electric","MEP Superintendent",,"000000002397","AC233FABE8CC",,,,,,,,,,"",,"Office Parking Lot - Zone A","02/25/2023 09:42 PM","55",
"2394","Lorenzo","Connelly","Sunbelt Rentals","Scaffolding",,"ABCDE44A3F78","C3000036FBCC",,,,,,,,,,"",,"Tent","01/29/2025 11:39 AM","87",
"2395","Leena","Feest","Johnson Controls","Sprinklers",,"ABCDE41D9060","AC233FE0E249",,"Craft",,,,,,,"0000000007577294","",,"Security Gate","08/04/2023 09:17 AM","52",
"2396","Saturnina","Bergnaum","MMR","electric",,,,,,,,,,,,,"",,"","","null",
"2397","Jonathon","Balistreri","Sachs","Electrician",,"ABCDE41D4455","AC233FA984D0",,"Craft",,,,,,,,"",,"RT 1","08/06/2021 05:25 PM","46",
"2398","Scot","Upton","Sachs","Labor Foreman",,"0000000075","AC233F7998AF",,"Supervision","Non-Union",,,,,,"0000000003169429","",,"Zone F","02/05/2022 08:47 AM","45",
"2399","Sherrie","Legros","Microsoft",,,"000000000291","AC233FE6C7CF",,,,,,,,,,"",,"LVL 09","06/26/2025 11:55 AM","57",
"2400","Claude","Howe","Schneider Electric","FSR",,"ABCDE41D9414","AC233FE421D8",,,,,,,,,"0000000007579072","",,"LVL 09","02/27/2025 03:26 PM","54",
"2401","Lauryn","Zulauf","iconicx","Commissioning",,"ABCDE44A09CE","C30000220817",,"Supervision",,,,,,,"0000000000671696","",,"Office Parking Lot - Zone A","04/19/2024 04:11 PM","80",
"2402","Greg","Stokes","W.S. Construction","Iron Worker",,"ABCDE4517098","AC233F85336D",,"Craft",,,,,,,,"",,"K02776C","02/19/2022 11:40 AM","48",
"2403","Maud","Kessler","Gregory","Project Engineer",,"ABCDE41D2231","AC233FA9841B",,"Management",,,,,,,,"",,"K0242DB","09/08/2021 09:46 AM","46",
"2404","Jonna","Torphy","Beaver","Laborer",,"ABCDE44A040F","C3000026372F",,"Craft",,,,,,,"00046e6a3ab51991","",,"LVL 11","07/21/2025 05:12 PM","82",
"2405","Carie","Barrows","Rosendin","Laborer",,"ABCDE41D9005","AC233FE0E212",,"Craft","",,,,,,"0000000007579017","","","LVL 09","09/12/2025 01:28 PM","52",""
"2406","Rosario","Feil","MMR",,,,,,,,,,,,,,"",,"Trailers - K027ADF","12/06/2023 08:10 AM","null",
"2407","Jacquelyne","Kuvalis","Microsoft","Safety Manager",,"ABCDE44A957E","C300001693FA",,,,,,,,,"0000000000684832","",,"Tent","06/27/2024 10:35 AM","82",
"2408","Jodi","Collier","Gaylor Electric",,,"ABCDE44A3F12","C3000036FB66",,,,,,,,,,"",,"LVL 09","06/20/2025 05:45 PM","87",
"2409","Chung","Witting","Associated Scaffolding","Scaffolding",,"ABCDE44A08A8","C30000220781",,,,,,,,,"0000000000675521","",,"LVL 09","02/24/2025 12:42 PM","80",
"2410","Kristel","Batz","MMR","Apprentice",,"ABCDE44AA285","C300000B1518",,,,,,,,,"0000000000688470","",,"Office Parking Lot - Zone A","08/23/2024 04:06 PM","72",
"2411","Isaias","Hirthe","EPS","Testing",,"ABCDE44AB163","C300000B1886",,"Craft",,,,,,,"0000000000724765","",,"West Guard Shack - K03550D","03/06/2024 08:20 AM","72",
"2412","Chung","Koss","ACI","Sprinkler",,"ABCDE44AA945","C300000B17AC",,,,,,,,,"0000000000724727","",,"Zone F - K027AAD","08/23/2023 04:20 PM","72",
"2413","Juanita","Rowe","MMR","Electrician",,,,,"Craft",,,,,,,,"",,"","","null",
"2414","Joan","O'Kon","MMR","Electrician",,,,,"Craft",,,,,,,,"",,"Zone F - K027B4B","09/07/2023 02:55 PM","null",
"2415","Timmy","Abbott","Schneider Electric","Electrician",,"ABCDE41D9324","ac233f8b2435",,"Craft",,,,,,,"0000000003552700","",,"Zone A","12/10/2021 06:02 PM","52",
"2416","Brianna","Lakin","A & A Rigging","Rigger",,"ABCDE41D8123","AC233F8D4CCA",,"Craft","",,,,,,"0000000007585361","","","LVL 11","11/07/2025 08:42 AM","50",""
"2417","Mahalia","Douglas","Gaylor Electric","Electrical",,"ABCDE44A045E","C3000026374C",,"Craft",,,,,,,"000482693ab51990","",,"","10/29/2025 12:12 PM","82",
"2418","Penny","Towne","iconicx","Electrical",,"ABCDE41D9410","AC233FE421D4",,"Craft","",,,,,,"0000000007607535","","","LVL 09","06/26/2025 01:27 PM","54",""
"2419","Tien","Cummings","Biggs","Operator",,"ABCDE44A07A6","C3000022070F",,"Craft","Non-Union",,,,,,"0000000000673471","",,"LVL 09","03/18/2025 07:41 AM","80",
"2420","Anamaria","Kozey","MMR","Electrician",,,,,,,,,,,,,"",,"Trailers","02/20/2025 12:26 PM","null",
"2421","Tawna","Price","IES","Telecom",,"6735","AC233FE7E19F",,"Craft",,,,,,,"0000000004485215","",,"K027AC5","10/14/2022 02:46 PM","57",
"2422","Florentino","Rolfson","MMR","Electrician Apprentice",,,,,,,,,,,,,"",,"K027AA7","03/25/2022 10:41 AM","null",
"2423","Lorie","Hauck","Microsoft","CET",,"6623","AC233FE7E12F",,"Craft",,,,,,,"0000000004493920","",,"LVL 09","08/06/2024 01:47 PM","57",
"2424","Shira","Schmitt","Precision Wall",,,"ABCDE44A09AC","C300002207F5",,,,,,,,,"0000000000668822","",,"LVL 11","12/20/2024 03:32 PM","80",
"2425","Kaleigh","Flatley","MMR","Electrician",,,,,"Craft",,,,,,,,"",,"Trailers","11/06/2023 05:02 PM","null",
"2426","Rhonda","Zieme","ACI","Plumber",,"ABCDE44AA335","C300000B154A",,,,,,,,,"0000000000685327","",,"LVL 09","11/13/2025 10:17 AM","72",
"2427","Darlene","Ruecker","MMP Painting","Painter",,"ABCDE44AA270","C300000B1509",,"Craft",,,,,,,"0000000000736654","",,"Security Gate","02/01/2024 04:03 PM","72",
"2428","Wilfred","Schneider","Valley Case Management","RN",,"ABCDE44AA086","C300000B1451",,"Safety",,,,,,,"0000000000724910","",,"LVL 11","09/26/2025 12:56 PM","72",
"2429","Jewel","Friesen","Murphy","Laborer",,"6155","AC233FE7DF5B",,"Craft","",,,,"","","0000000004485293","","","Trailers","05/21/2024 05:24 PM","57",""
"2430","Reynaldo","Toy","Microsoft","Consultant",,"ABCDE41D9271","ac233f8b2530",,"Management",,,,,,,"0000000003574072","",,"K027AAD","01/13/2022 11:10 AM","52",
"2431","Reyes","Volkman","Biggs","Utilities",,"ABCDE44AB490","C300000B19CD",,,,,,,,,"0000000000732881","",,"LVL 09","11/07/2025 03:57 PM","72",
"2432","Xuan","Fisher","MMR","Field Engineer",,"ABCDE41D9017","AC233FE0E21E",,"Craft",,,,,,,"0000000007557720","",,"LVL 09","03/28/2025 01:13 PM","52",
"2433","Isadora","Pfannerstill","ITS","Tele",,"6976","AC233FE7E290",,"Craft",,,,,,,"0000000004485276","",,"Security Gate","10/25/2024 09:26 AM","57",
"2434","Carl","Rippin","MMR","Electrical",,,,,"Craft",,,,,,,,"",,"Trailers - K027B4D","11/06/2023 05:22 PM","null",
"2435","Kami","Hackett","Walbridge","Field Manager",,"ABCDE44AB382","C300000B1961",,"Supervision","Non-Union",,,,,"Non MWBE","0000000000735003","",,"Main Entrance South Gate - K027AAD","04/16/2024 05:43 PM","72",
"2436","Carmelina","Weber","W.S. Construction","Laborer",,"ABCDE44AA557","C300000B1628",,"Craft",,,,,,,"0000000000726405","",,"Security Gate","02/23/2024 01:52 PM","72",
"2437","Clayton","Schuster","MMR","Helper",,,,,,,,,,,,,"",,"Trailers - K027ABD","03/03/2023 03:45 PM","null",
"2438","Lupe","Satterfield","Securitas","Security",,"6634","AC233FE7E13A",,,,,,,,,"0000000004519362","",,"Colo 5","04/20/2023 11:14 AM","57",
"2439","Audrie","Hamill","Willscot","CDL Driver",,"ABCDE41D8236","AC233F8D4D3B",,"Craft",,,,,,,"0000000007521693","",,"Zone F","11/08/2021 12:13 PM","50",
"2440","Candance","Brakus","Progressive Mechanical","Sheetmetal",,,,,"Craft",,,,,,,,"",,"K027ACA","11/19/2021 02:30 PM","null",
"2441","Cherish","Gulgowski","EPS","Testing",,"ABCDE41D3478","AC233FA9BD96",,"Supervision",,,,,,,,"",,"","","47",
"2442","Louis","Rempel","Gaylor Electric",,,"ABCDE44A762E","C30000169337",,,,,,,,,"0000000000708122","",,"LVL 09","09/08/2025 11:55 AM","82",
"2443","Lawrence","Weissnat","MMR","Mechanic",,"ABCDE44AA845","C300000B1748",,"Craft",,,,,,,"0000000000730828","",,"Safety Stop Sign - K034FAB","04/05/2024 03:57 PM","72",
